"SCD_RxCUI","Status","DF_str","SCD_str","ROUTE_rxt","NEWDF_rxt","Original Term Name","Original Term Source","Proposed Attribute ID","Proposed Attribute Category","Proposed Attribute Attribute","Proposed Term ID","Proposed Term Parent ID","Proposed Term Name"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","5","Administration","Route","564","0","Oral route"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","2","Dose Form","Delivery Form","423","412","Capsule"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","1","Dose Form","Drug Form","423","412","Capsule"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","6","Administration","Method","457","0","Swallow"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","5","Administration","Route","564","0","Oral route"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","2","Dose Form","Delivery Form","423","412","Capsule"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","1","Dose Form","Drug Form","423","412","Capsule"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","6","Administration","Method","457","0","Swallow"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","5","Administration","Route","564","0","Oral route"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","6","Administration","Method","457","0","Swallow"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","5","Administration","Route","564","0","Oral route"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","2","Dose Form","Delivery Form","425","412","Tablet"
"1099625","In Progress","Delayed Release Oral Tablet","Divalproex Sodium 125 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","1","Dose Form","Drug Form","425","412","Tablet"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","6","Administration","Method","457","0","Swallow"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","5","Administration","Route","564","0","Oral route"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","2","Dose Form","Delivery Form","423","412","Capsule"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","1","Dose Form","Drug Form","423","412","Capsule"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","6","Administration","Method","457","0","Swallow"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","5","Administration","Route","564","0","Oral route"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","2","Dose Form","Delivery Form","423","412","Capsule"
"1099596","Conflict","Delayed Release Oral Capsule","Divalproex Sodium 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","1","Dose Form","Drug Form","423","412","Capsule"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","6","Administration","Method","457","0","Swallow"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","5","Administration","Route","564","0","Oral route"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","2","Dose Form","Delivery Form","423","412","Capsule"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","1","Dose Form","Drug Form","423","412","Capsule"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","6","Administration","Method","457","0","Swallow"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","5","Administration","Route","564","0","Oral route"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","2","Dose Form","Delivery Form","423","412","Capsule"
"1098905","In Progress","Delayed Release Oral Capsule","docosahexaenoic acid 1000 MG / Omega-3 Acid Ethyl Esters (USP) 300 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","1","Dose Form","Drug Form","423","412","Capsule"
"1098236","Complete","Rectal Cream","Pramoxine hydrochloride 10 MG/ML / Zinc Oxide 50 MG/ML Rectal Cream","Rectal","Cream","Rectal","RxTerms","5","Administration","Route","580","0","Rectal route"
"1098236","Complete","Rectal Cream","Pramoxine hydrochloride 10 MG/ML / Zinc Oxide 50 MG/ML Rectal Cream","Rectal","Cream","Rectal Cream","NDFRT","5","Administration","Route","580","0","Rectal route"
"1098236","Complete","Rectal Cream","Pramoxine hydrochloride 10 MG/ML / Zinc Oxide 50 MG/ML Rectal Cream","Rectal","Cream","Rectal Cream","NDFRT","2","Dose Form","Delivery Form","406","405","Cream"
"1098236","Complete","Rectal Cream","Pramoxine hydrochloride 10 MG/ML / Zinc Oxide 50 MG/ML Rectal Cream","Rectal","Cream","Rectal Cream","NDFRT","1","Dose Form","Drug Form","406","405","Cream"
"1098236","Complete","Rectal Cream","Pramoxine hydrochloride 10 MG/ML / Zinc Oxide 50 MG/ML Rectal Cream","Rectal","Cream","Cream","RxTerms","2","Dose Form","Delivery Form","406","405","Cream"
"1098236","Complete","Rectal Cream","Pramoxine hydrochloride 10 MG/ML / Zinc Oxide 50 MG/ML Rectal Cream","Rectal","Cream","Cream","RxTerms","1","Dose Form","Drug Form","406","405","Cream"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Prefilled Syringe 0.35 ml","RxTerms","8","Delivery Device","Capacity","615","0","0.35 ml"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Prefilled Syringe 0.35 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Prefilled Syringe 0.35 ml","RxTerms","6","Administration","Method","453","0","Injection"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Prefilled Syringe 0.35 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Prefilled Syringe 0.35 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"1098122","Complete","Prefilled Syringe","0.35 ML Chondroitin Sulfates 40 MG/ML / Sodium Hyaluronate 30 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.35 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"1094443","Complete","Rectal Cream","hydrocortisone acetate 23.5 MG/ML / Pramoxine hydrochloride 10 MG/ML Rectal Cream","Rectal","Cream","Rectal","RxTerms","5","Administration","Route","580","0","Rectal route"
"1094443","Complete","Rectal Cream","hydrocortisone acetate 23.5 MG/ML / Pramoxine hydrochloride 10 MG/ML Rectal Cream","Rectal","Cream","Rectal Cream","NDFRT","5","Administration","Route","580","0","Rectal route"
"1094443","Complete","Rectal Cream","hydrocortisone acetate 23.5 MG/ML / Pramoxine hydrochloride 10 MG/ML Rectal Cream","Rectal","Cream","Rectal Cream","NDFRT","2","Dose Form","Delivery Form","406","405","Cream"
"1094443","Complete","Rectal Cream","hydrocortisone acetate 23.5 MG/ML / Pramoxine hydrochloride 10 MG/ML Rectal Cream","Rectal","Cream","Rectal Cream","NDFRT","1","Dose Form","Drug Form","406","405","Cream"
"1094443","Complete","Rectal Cream","hydrocortisone acetate 23.5 MG/ML / Pramoxine hydrochloride 10 MG/ML Rectal Cream","Rectal","Cream","Cream","RxTerms","2","Dose Form","Delivery Form","406","405","Cream"
"1094443","Complete","Rectal Cream","hydrocortisone acetate 23.5 MG/ML / Pramoxine hydrochloride 10 MG/ML Rectal Cream","Rectal","Cream","Cream","RxTerms","1","Dose Form","Drug Form","406","405","Cream"
"1092363","Complete","Oral Flakes","sennosides, USP 0.013 MG/MG Oral Flakes","Oral Flakes","Flakes","Oral Flakes","RxTerms","5","Administration","Route","564","0","Oral route"
"1092363","Complete","Oral Flakes","sennosides, USP 0.013 MG/MG Oral Flakes","Oral Flakes","Flakes","Oral Flakes","RxTerms","2","Dose Form","Delivery Form","420","412","Flakes"
"1092363","Complete","Oral Flakes","sennosides, USP 0.013 MG/MG Oral Flakes","Oral Flakes","Flakes","Oral Flakes","RxTerms","1","Dose Form","Drug Form","420","412","Flakes"
"1092363","Complete","Oral Flakes","sennosides, USP 0.013 MG/MG Oral Flakes","Oral Flakes","Flakes","Oral Flakes","NDFRT","5","Administration","Route","564","0","Oral route"
"1092363","Complete","Oral Flakes","sennosides, USP 0.013 MG/MG Oral Flakes","Oral Flakes","Flakes","Oral Flakes","NDFRT","2","Dose Form","Delivery Form","420","412","Flakes"
"1092363","Complete","Oral Flakes","sennosides, USP 0.013 MG/MG Oral Flakes","Oral Flakes","Flakes","Oral Flakes","NDFRT","1","Dose Form","Drug Form","420","412","Flakes"
"1092363","Complete","Oral Flakes","sennosides, USP 0.013 MG/MG Oral Flakes","Oral Flakes","Flakes","Flakes","RxTerms","2","Dose Form","Delivery Form","420","412","Flakes"
"1092363","Complete","Oral Flakes","sennosides, USP 0.013 MG/MG Oral Flakes","Oral Flakes","Flakes","Flakes","RxTerms","1","Dose Form","Drug Form","420","412","Flakes"
"1092185","In Progress","Delayed Release Oral Capsule","Omega-3 Acid Ethyl Esters (USP) 1000 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1092185","In Progress","Delayed Release Oral Capsule","Omega-3 Acid Ethyl Esters (USP) 1000 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
